@relation all_src_data

@attribute author NUMERIC
@attribute sloc NUMERIC
@attribute McCab NUMERIC
@attribute Hv NUMERIC
@attribute Hd NUMERIC
@attribute He NUMERIC
@attribute loc_add NUMERIC
@attribute loc_remove NUMERIC
@attribute nfunctions NUMERIC
@attribute commit_age NUMERIC
@attribute num_commits NUMERIC
@attribute commitdate NUMERIC
@attribute bug {False,True}

@data
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1338302676,False
1,35,0,238.418,4.66667,1112.62,4,1,0,141,25,1338302677,False
1,1120,161,24681.4,135.369,3341090.0,14,7,13,142,26,1338363234,False
1,35,0,238.418,4.66667,1112.62,1,1,0,142,26,1338363234,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1338363234,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1338363234,False
1,37,0,366.126,5.21739,1910.22,14,12,0,90,14,1338377050,False
1,35,0,293.438,4.6,1349.81,1,1,0,90,14,1338377050,False
1,64,0,331.085,11.4545,3792.42,14,12,0,90,14,1338377050,False
1,66,0,544.152,4.375,2380.67,1,1,0,90,14,1338377050,False
1,112,13,1004.61,16.7143,16791.3,14,12,1,141,19,1338377050,False
1,22,0,48.432,4.2,203.415,1,1,0,141,19,1338377050,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1338377050,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1338377050,False
1,1121,163,24894.9,131.53,3274430.0,20,21,13,143,28,1338446720,False
1,35,0,238.418,4.66667,1112.62,1,1,0,143,28,1338446720,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1338446720,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1338446720,False
1,1121,163,24742.3,127.735,3160460.0,8,8,13,143,27,1338450038,False
1,35,0,238.418,4.66667,1112.62,1,1,0,143,27,1338450038,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1338450038,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1338450038,False
1,37,0,366.126,5.21739,1910.22,1,1,0,91,15,1338455096,False
1,35,0,293.438,4.6,1349.81,1,1,0,91,15,1338455096,False
1,64,0,331.085,11.4545,3792.42,1,1,0,91,15,1338455096,False
1,66,0,544.152,4.375,2380.67,1,1,0,91,15,1338455096,False
1,112,13,1004.61,16.7143,16791.3,1,1,1,142,20,1338455096,False
1,22,0,48.432,4.2,203.415,1,1,0,142,20,1338455096,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1338455096,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1338455096,False
3,400,52,5772.64,48.4195,279508.0,2,2,9,143,21,1338471116,False
3,22,0,48.432,4.2,203.415,1,1,0,143,21,1338471116,False
3,17,0,218.261,6.0,1309.57,1,1,0,0,0,1338471116,False
3,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1338471116,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1338471925,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1338471925,False
1,37,0,366.126,5.21739,1910.22,1,1,0,91,16,1338471926,False
1,35,0,293.438,4.6,1349.81,1,1,0,91,16,1338471926,False
1,64,0,331.085,11.4545,3792.42,1,1,0,91,16,1338471926,False
1,66,0,544.152,4.375,2380.67,1,1,0,91,16,1338471926,False
1,112,13,1004.61,16.7143,16791.3,1,1,1,142,21,1338471926,False
1,22,0,48.432,4.2,203.415,1,1,0,142,21,1338471926,False
1,74,6,504.439,14.2857,7206.28,1,1,1,144,7,1338531471,False
1,22,0,48.432,4.2,203.415,1,1,0,144,7,1338531471,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1338531471,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1338531471,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1338532174,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1338532174,False
1,1121,163,24742.3,127.735,3160460.0,1,1,13,144,29,1338532175,False
1,35,0,238.418,4.66667,1112.62,1,1,0,144,29,1338532175,False
1,400,52,5772.64,48.4195,279508.0,5,5,9,144,22,1338532510,False
1,22,0,48.432,4.2,203.415,5,5,0,144,22,1338532510,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1338532510,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1338532510,False
1,55,6,208.974,7.85714,1641.93,1,1,1,144,7,1338532857,True
1,22,0,48.432,4.2,203.415,1,1,0,144,7,1338532857,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1338532857,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1338532857,False
1,37,0,366.126,5.21739,1910.22,1,1,0,92,17,1338533433,False
1,35,0,293.438,4.6,1349.81,1,1,0,92,17,1338533433,False
1,64,0,331.085,11.4545,3792.42,1,1,0,92,17,1338533433,False
1,66,0,544.152,4.375,2380.67,1,1,0,92,17,1338533433,False
1,112,13,1004.61,16.7143,16791.3,1,1,1,143,22,1338533433,False
1,22,0,48.432,4.2,203.415,1,1,0,143,22,1338533433,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1338533433,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1338533433,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1340274239,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1340274239,False
1,1096,163,24742.3,127.826,3162720.0,8,3,13,164,30,1340274240,False
1,38,0,260.056,4.89474,1272.91,8,1,0,164,30,1340274240,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1340275044,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1340275044,False
1,37,0,366.126,5.21739,1910.22,1,1,0,112,18,1340275045,False
1,35,0,293.438,4.6,1349.81,1,1,0,112,18,1340275045,False
1,64,0,331.085,11.4545,3792.42,1,1,0,112,18,1340275045,False
1,66,0,544.152,4.375,2380.67,1,1,0,112,18,1340275045,False
1,112,13,1004.61,16.7143,16791.3,1,1,1,163,23,1340275045,False
1,22,0,48.432,4.2,203.415,1,1,0,163,23,1340275045,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1340277394,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1340277394,False
1,1098,164,24728.2,127.826,3160900.0,8,7,13,164,31,1340277395,False
1,38,0,260.056,4.89474,1272.91,1,1,0,164,31,1340277395,False
1,74,6,504.439,14.2857,7206.28,11,10,1,182,9,1341823712,False
1,21,0,44.9726,4.2,188.885,11,11,0,182,9,1341823712,False
1,17,0,218.261,6.0,1309.57,7,7,0,0,0,1341823712,False
1,8,0,18.0947,2.0,36.1895,7,7,0,0,0,1341823712,False
1,1101,165,24683.9,128.671,3176110.0,18,14,13,182,32,1341823978,False
1,37,0,238.418,4.66667,1112.62,14,14,0,182,32,1341823978,False
1,17,0,218.261,6.0,1309.57,7,7,0,0,0,1341823978,False
1,8,0,18.0947,2.0,36.1895,7,7,0,0,0,1341823978,False
1,400,52,5840.71,48.7069,284483.0,13,12,9,182,24,1341824209,False
1,21,0,44.9726,4.2,188.885,11,11,0,182,23,1341824209,False
1,17,0,218.261,6.0,1309.57,7,7,0,0,0,1341824209,False
1,8,0,18.0947,2.0,36.1895,7,7,0,0,0,1341824209,False
1,55,6,208.974,7.85714,1641.93,11,10,1,182,9,1341824413,True
1,21,0,44.9726,4.2,188.885,11,11,0,182,9,1341824413,False
1,17,0,218.261,6.0,1309.57,7,7,0,0,0,1341824413,False
1,8,0,18.0947,2.0,36.1895,7,7,0,0,0,1341824413,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1341847025,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1341847025,False
1,74,6,504.439,14.2857,7206.28,1,1,1,182,8,1341847026,False
1,21,0,44.9726,4.2,188.885,1,1,0,182,8,1341847026,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1341847176,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1341847176,False
1,1101,165,24683.9,128.671,3176110.0,1,1,13,182,33,1341847177,False
1,37,0,238.418,4.66667,1112.62,1,1,0,182,33,1341847177,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1341847364,False
1,400,52,5840.71,48.7069,284483.0,1,1,9,182,23,1341847365,False
1,21,0,44.9726,4.2,188.885,1,1,0,182,24,1341847365,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1341847365,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1341847558,False
1,55,6,208.974,7.85714,1641.93,1,1,1,182,8,1341847559,True
1,21,0,44.9726,4.2,188.885,1,1,0,182,8,1341847559,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1341847559,False
1,8,0,18.0947,2.0,36.1895,7,7,0,0,0,1341848070,False
1,37,0,296.128,4.18182,1238.35,26,12,0,130,19,1341848071,False
1,34,0,221.655,3.36842,746.626,25,25,0,130,19,1341848071,False
1,64,0,320.0,12.3,3936.0,16,12,0,130,19,1341848071,False
1,65,0,530.141,4.41489,2340.52,13,13,0,130,19,1341848071,False
1,112,13,1004.61,16.7143,16791.3,32,13,1,181,24,1341848071,False
1,21,0,44.9726,4.2,188.885,11,11,0,181,24,1341848071,False
1,17,0,218.261,6.0,1309.57,7,7,0,0,0,1341848071,False
1,37,0,169.458,4.66667,790.806,135,0,1,0,0,1343044575,False
1,21,0,44.9726,4.2,188.885,92,0,0,0,0,1343044575,False
1,17,0,218.261,6.0,1309.57,28,0,0,0,0,1343044576,False
1,8,0,18.0947,2.0,36.1895,19,0,0,0,0,1343044576,False
1,37,0,296.128,4.18182,1238.35,2,6,0,144,20,1343045328,False
1,34,0,221.655,3.36842,746.626,1,1,0,144,20,1343045328,False
1,64,0,320.0,12.3,3936.0,2,6,0,144,20,1343045328,False
1,65,0,530.141,4.41489,2340.52,1,1,0,144,20,1343045328,False
1,56,1,220.078,4.5,990.352,5,6,1,195,25,1343045328,False
1,21,0,44.9726,4.2,188.885,1,1,0,195,25,1343045328,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1343045328,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1343045328,False
1,82,6,353.296,11.0,3886.26,37,1,1,203,10,1343657752,True
1,21,0,44.9726,4.2,188.885,1,1,0,203,10,1343657752,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1343657752,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1343657752,False
1,144,27,2094.78,31.5789,66150.9,116,7,1,7,1,1343658892,False
1,24,0,72.3397,3.75,271.274,7,2,0,7,1,1343658892,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1343658892,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1343658892,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1343659311,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1343659311,False
1,1117,165,24855.7,128.374,3190830.0,62,44,13,203,34,1343659312,False
1,37,0,238.418,4.66667,1112.62,1,1,0,203,34,1343659312,False
1,83,6,563.522,14.0,7889.31,13,1,1,203,10,1343660204,False
1,21,0,44.9726,4.2,188.885,1,1,0,203,10,1343660204,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1343660204,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1343660204,False
1,400,52,5840.71,48.7069,284483.0,1,1,9,204,25,1343714266,False
1,21,0,44.9726,4.2,188.885,1,1,0,204,25,1343714266,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1343714266,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1343714266,False
1,45,0,483.309,4.66667,2255.44,25,1,0,152,21,1343714756,False
1,42,0,361.656,3.55556,1285.89,25,1,0,152,21,1343714756,False
1,64,0,320.0,12.3,3936.0,1,1,0,152,21,1343714756,False
1,65,0,530.141,4.41489,2340.52,1,1,0,152,21,1343714756,False
1,56,1,220.078,4.5,990.352,4,4,1,203,26,1343714756,False
1,21,0,44.9726,4.2,188.885,1,1,0,203,26,1343714756,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1343714756,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1343714756,False
1,1117,165,24855.7,128.374,3190830.0,1,1,13,206,35,1343895040,False
1,37,0,238.418,4.66667,1112.62,1,1,0,206,35,1343895040,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1343895040,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1343895040,False
1,184,29,2455.65,38.0375,93406.7,79,9,2,11,2,1343983976,False
1,24,0,72.3397,3.75,271.274,1,1,0,11,2,1343983976,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1343983976,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1343983976,False
3,1117,165,24855.7,128.374,3190830.0,8,9,13,227,36,1345707516,False
3,37,0,238.418,4.66667,1112.62,7,7,0,227,36,1345707516,False
3,17,0,218.261,6.0,1309.57,3,3,0,0,0,1345707516,False
3,8,0,18.0947,2.0,36.1895,3,3,0,0,0,1345707516,False
3,45,0,483.309,4.66667,2255.44,8,8,0,175,22,1345709190,False
3,42,0,361.656,3.55556,1285.89,7,7,0,175,22,1345709190,False
3,64,0,320.0,12.3,3936.0,8,8,0,175,22,1345709190,False
3,65,0,530.141,4.41489,2340.52,7,7,0,175,22,1345709190,False
3,56,1,220.078,4.5,990.352,8,8,1,226,27,1345709190,False
3,21,0,44.9726,4.2,188.885,7,7,0,226,27,1345709190,False
3,17,0,218.261,6.0,1309.57,3,3,0,0,0,1345709190,False
3,8,0,18.0947,2.0,36.1895,3,3,0,0,0,1345709190,False
3,271,41,4184.3,46.0656,192752.0,342,52,7,231,11,1346053185,False
3,21,0,44.9726,4.2,188.885,7,7,0,231,11,1346053185,False
3,17,0,218.261,6.0,1309.57,3,3,0,0,0,1346053185,False
3,8,0,18.0947,2.0,36.1895,3,3,0,0,0,1346053185,False
3,271,41,4184.3,46.0656,192752.0,1,1,7,231,12,1346054409,False
3,17,0,218.261,6.0,1309.57,1,1,0,0,0,1346054409,False
3,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1346054409,False
3,21,0,44.9726,4.2,188.885,1,1,0,231,12,1346054410,False
3,266,39,4190.64,46.2295,193731.0,15,22,7,231,13,1346057955,False
3,21,0,44.9726,4.2,188.885,1,1,0,231,13,1346057955,False
3,17,0,218.261,6.0,1309.57,1,1,0,0,0,1346057955,False
3,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1346057955,False
3,266,39,4190.64,46.2295,193731.0,1,1,7,231,14,1346061868,False
3,21,0,44.9726,4.2,188.885,1,1,0,231,14,1346061868,False
3,17,0,218.261,6.0,1309.57,1,1,0,0,0,1346061868,False
3,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1346061868,False
3,266,39,4190.64,46.2295,193731.0,4,2,7,231,15,1346062527,False
3,21,0,44.9726,4.2,188.885,1,1,0,231,15,1346062527,False
3,17,0,218.261,6.0,1309.57,1,1,0,0,0,1346062527,False
3,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1346062527,False
3,45,0,483.309,4.66667,2255.44,2,2,0,179,23,1346063520,False
3,42,0,361.656,3.55556,1285.89,1,1,0,179,23,1346063520,False
3,64,0,320.0,12.3,3936.0,6,4,0,179,23,1346063520,False
3,69,1,395.0,5.66667,2238.33,15,2,1,230,28,1346063520,False
3,21,0,44.9726,4.2,188.885,1,1,0,230,28,1346063520,False
3,17,0,218.261,6.0,1309.57,1,1,0,0,0,1346063520,False
3,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1346063520,False
3,65,0,530.141,4.41489,2340.52,1,1,0,179,23,1346063521,False
3,451,63,6659.1,50.6087,337008.0,101,40,9,234,26,1346311064,False
3,21,0,44.9726,4.2,188.885,7,7,0,234,26,1346311064,False
3,17,0,218.261,6.0,1309.57,3,3,0,0,0,1346311064,False
3,8,0,18.0947,2.0,36.1895,3,3,0,0,0,1346311064,False
3,45,0,483.309,4.66667,2255.44,1,1,0,182,24,1346323832,False
3,42,0,361.656,3.55556,1285.89,1,1,0,182,24,1346323832,False
3,64,0,320.0,12.3,3936.0,1,1,0,182,24,1346323832,False
3,65,0,530.141,4.41489,2340.52,1,1,0,182,24,1346323832,False
3,69,1,395.0,5.66667,2238.33,1,1,1,233,29,1346323832,False
3,21,0,44.9726,4.2,188.885,1,1,0,233,29,1346323832,False
3,17,0,218.261,6.0,1309.57,1,1,0,0,0,1346323832,False
3,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1346323832,False
1,193,31,2594.25,37.8452,98179.8,92,83,2,39,3,1346414258,False
1,24,0,72.3397,3.75,271.274,1,1,0,39,3,1346414258,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1346414258,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1346414258,False
1,1131,166,24843.1,127.448,3166210.0,128,114,13,235,37,1346414530,False
1,37,0,238.418,4.66667,1112.62,7,7,0,235,37,1346414530,False
1,17,0,218.261,6.0,1309.57,3,3,0,0,0,1346414530,False
1,8,0,18.0947,2.0,36.1895,3,3,0,0,0,1346414530,False
1,45,0,483.309,4.66667,2255.44,7,7,0,183,25,1346415384,False
1,42,0,361.656,3.55556,1285.89,7,7,0,183,25,1346415384,False
1,64,0,320.0,12.3,3936.0,7,7,0,183,25,1346415384,False
1,65,0,530.141,4.41489,2340.52,7,7,0,183,25,1346415384,False
1,75,2,456.506,7.4,3378.15,30,24,1,234,30,1346415384,False
1,21,0,44.9726,4.2,188.885,7,7,0,234,30,1346415384,False
1,17,0,218.261,6.0,1309.57,3,3,0,0,0,1346415384,False
1,8,0,18.0947,2.0,36.1895,3,3,0,0,0,1346415384,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1346658147,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1346658147,False
1,45,0,483.309,4.66667,2255.44,1,1,0,186,26,1346658148,False
1,42,0,361.656,3.55556,1285.89,1,1,0,186,26,1346658148,False
1,64,0,320.0,12.3,3936.0,1,1,0,186,26,1346658148,False
1,65,0,530.141,4.41489,2340.52,1,1,0,186,26,1346658148,False
1,75,2,456.506,7.4,3378.15,1,1,1,237,31,1346658148,False
1,21,0,44.9726,4.2,188.885,1,1,0,237,31,1346658148,False
1,193,31,2594.25,37.8452,98179.8,1,1,2,42,4,1346672692,False
1,24,0,72.3397,3.75,271.274,1,1,0,42,4,1346672692,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1346672692,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1346672692,False
3,445,63,6640.13,50.7692,337114.0,6,1,9,238,27,1346678689,False
3,21,0,44.9726,4.2,188.885,1,1,0,238,27,1346678689,False
3,17,0,218.261,6.0,1309.57,1,1,0,0,0,1346678689,False
3,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1346678689,False
1,193,31,2543.14,39.525,100518.0,2,2,2,43,5,1346752108,False
1,21,0,44.9726,4.2,188.885,2,7,0,43,5,1346752108,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1346752108,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1346752108,False
1,1131,166,24843.1,127.448,3166210.0,1,1,13,239,38,1346752412,False
1,37,0,238.418,4.66667,1112.62,1,1,0,239,38,1346752412,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1346752412,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1346752412,False
1,45,0,483.309,4.66667,2255.44,1,1,0,187,27,1346765646,False
1,42,0,361.656,3.55556,1285.89,1,1,0,187,27,1346765646,False
1,64,0,320.0,12.3,3936.0,1,1,0,187,27,1346765646,False
1,65,0,530.141,4.41489,2340.52,1,1,0,187,27,1346765646,False
1,75,2,456.506,7.4,3378.15,1,1,1,238,32,1346765646,False
1,21,0,44.9726,4.2,188.885,1,1,0,238,32,1346765646,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1346765646,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1346765646,False
1,400,58,6232.07,50.9302,317401.0,56,14,7,245,28,1347275543,False
1,21,0,44.9726,4.2,188.885,7,7,0,245,28,1347275543,False
1,17,0,218.261,6.0,1309.57,3,3,0,0,0,1347275543,False
1,8,0,18.0947,2.0,36.1895,3,3,0,0,0,1347275543,False
1,1131,166,24843.1,127.448,3166210.0,1,1,13,245,39,1347286953,False
1,37,0,238.418,4.66667,1112.62,1,1,0,245,39,1347286953,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1347286953,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1347286953,False
1,45,0,483.309,4.66667,2255.44,1,1,0,193,28,1347287872,False
1,42,0,361.656,3.55556,1285.89,1,1,0,193,28,1347287872,False
1,64,0,320.0,12.3,3936.0,1,1,0,193,28,1347287872,False
1,65,0,530.141,4.41489,2340.52,1,1,0,193,28,1347287872,False
1,75,2,456.506,7.4,3378.15,1,1,1,244,33,1347287872,False
1,21,0,44.9726,4.2,188.885,1,1,0,244,33,1347287872,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1347287872,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1347287872,False
1,1218,181,26973.7,135.788,3662700.0,509,370,16,247,40,1347448197,False
1,36,0,221.655,4.58824,1017.0,1,2,0,247,40,1347448197,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1347448197,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1347448197,False
1,242,36,3447.48,52.3636,180523.0,139,90,2,51,6,1347448595,False
1,21,0,44.9726,4.2,188.885,1,1,0,51,6,1347448595,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1347448595,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1347448595,False
1,8,0,18.0947,2.0,36.1895,3,3,0,0,0,1347449099,False
1,266,39,4190.64,46.2295,193731.0,7,7,7,247,16,1347449100,False
1,21,0,44.9726,4.2,188.885,7,7,0,247,16,1347449100,False
1,17,0,218.261,6.0,1309.57,3,3,0,0,0,1347449100,False
1,45,0,483.309,4.66667,2255.44,1,1,0,195,29,1347449547,False
1,42,0,361.656,3.55556,1285.89,1,1,0,195,29,1347449547,False
1,64,0,320.0,12.3,3936.0,1,1,0,195,29,1347449547,False
1,65,0,530.141,4.41489,2340.52,1,1,0,195,30,1347449547,False
1,84,5,509.049,9.0,4581.44,32,23,1,246,34,1347449547,False
1,21,0,44.9726,4.2,188.885,1,1,0,246,34,1347449547,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1347449547,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1347449547,False
1,45,0,483.309,4.66667,2255.44,1,1,0,195,30,1347451902,False
1,42,0,361.656,3.55556,1285.89,1,1,0,195,30,1347451902,False
1,64,0,320.0,12.3,3936.0,1,1,0,195,30,1347451902,False
1,65,0,530.141,4.41489,2340.52,1,1,0,195,31,1347451902,False
1,90,5,594.688,9.72414,5782.83,10,2,1,246,35,1347451902,False
1,24,0,59.207,3.85714,228.37,7,2,0,246,35,1347451902,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1347451902,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1347451902,False
1,1218,181,26973.7,135.788,3662700.0,2,2,16,247,41,1347455208,False
1,36,0,221.655,4.58824,1017.0,1,1,0,247,41,1347455208,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1347455208,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1347455208,False
1,45,0,483.309,4.66667,2255.44,1,1,0,195,31,1347455629,False
1,42,0,361.656,3.55556,1285.89,1,1,0,195,31,1347455629,False
1,64,0,320.0,12.3,3936.0,1,1,0,195,31,1347455629,False
1,65,0,530.141,4.41489,2340.52,1,1,0,195,29,1347455629,False
1,90,5,594.688,9.72414,5782.83,1,1,1,246,36,1347455629,False
1,24,0,59.207,3.85714,228.37,1,1,0,246,36,1347455629,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1347455629,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1347455629,False
1,1216,180,27294.0,137.034,3740210.0,31,33,16,248,42,1347538414,False
1,36,0,221.655,4.58824,1017.0,1,1,0,248,42,1347538414,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1347538414,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1347538414,False
1,82,6,340.059,11.3056,3844.55,3,3,1,248,11,1347539831,True
1,21,0,44.9726,4.2,188.885,1,1,0,248,11,1347539831,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1347539831,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1347539831,False
1,400,58,6198.16,50.7907,314809.0,2,2,7,248,29,1347539947,False
1,21,0,44.9726,4.2,188.885,1,1,0,248,29,1347539947,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1347539947,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1347539947,False
1,45,0,483.309,4.66667,2255.44,1,1,0,196,32,1347540321,False
1,42,0,361.656,3.55556,1285.89,1,1,0,196,32,1347540321,False
1,64,0,320.0,12.3,3936.0,1,1,0,196,32,1347540321,False
1,65,0,530.141,4.41489,2340.52,1,1,0,196,32,1347540321,False
1,90,5,594.688,9.72414,5782.83,1,1,1,247,37,1347540321,False
1,24,0,59.207,3.85714,228.37,1,1,0,247,37,1347540321,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1347540321,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1347540321,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1347628434,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1347628434,False
1,257,37,3658.1,39.6102,144898.0,40,50,7,249,17,1347628435,False
1,21,0,44.9726,4.2,188.885,1,1,0,249,17,1347628435,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1347628791,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1347628791,False
1,1255,184,28141.4,137.194,3860840.0,114,57,17,249,43,1347628792,False
1,36,0,221.655,4.58824,1017.0,1,1,0,249,43,1347628792,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1347629233,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1347629233,False
1,45,0,483.309,4.66667,2255.44,1,1,0,197,33,1347629234,False
1,42,0,361.656,3.55556,1285.89,1,1,0,197,33,1347629234,False
1,64,0,320.0,12.3,3936.0,2,3,0,197,33,1347629234,False
1,65,0,530.141,4.41489,2340.52,1,1,0,197,33,1347629234,False
1,88,5,645.972,14.3542,9272.39,13,17,1,248,38,1347629234,False
1,21,0,44.9726,4.2,188.885,2,7,0,248,38,1347629234,False
1,257,37,3658.1,39.6102,144898.0,5,5,7,252,18,1347892279,False
1,21,0,44.9726,4.2,188.885,1,1,0,252,18,1347892279,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1347892279,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1347892279,False
1,45,0,483.309,4.66667,2255.44,1,1,0,200,34,1347892614,False
1,42,0,361.656,3.55556,1285.89,1,1,0,200,34,1347892614,False
1,64,0,320.0,12.3,3936.0,1,1,0,200,34,1347892614,False
1,65,0,530.141,4.41489,2340.52,1,1,0,200,34,1347892614,False
1,72,5,328.762,7.66667,2520.51,1,1,1,251,39,1347892614,False
1,21,0,44.9726,4.2,188.885,1,1,0,251,39,1347892614,False
1,17,0,218.261,6.0,1309.57,1,1,0,0,0,1347892614,False
1,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1347892614,False
3,17,0,218.261,6.0,1309.57,3,3,0,0,0,1347893359,False
3,8,0,18.0947,2.0,36.1895,3,3,0,0,0,1347893359,False
