@relation all_src_data

@attribute author NUMERIC
@attribute sloc NUMERIC
@attribute McCab NUMERIC
@attribute Hv NUMERIC
@attribute Hd NUMERIC
@attribute He NUMERIC
@attribute loc_add NUMERIC
@attribute loc_remove NUMERIC
@attribute nfunctions NUMERIC
@attribute commit_age NUMERIC
@attribute num_commits NUMERIC
@attribute commitdate NUMERIC
@attribute bug {False,True}

@data
4.0,150.0,9.0,1958.92,40.6184,79568.2,5.0,5.0,1.0,343.0,21.0,1375436938.0,False
4.0,38.0,0.0,307.358,7.59259,2333.64,5.0,5.0,0.0,343.0,21.0,1375436940.0,False
4.0,913.0,45.0,22651.8,48.125,1090120.0,7.0,7.0,1.0,337.0,34.0,1375437118.0,False
4.0,35.0,0.0,133.438,4.75,633.829,5.0,5.0,0.0,337.0,34.0,1375437121.0,False
4.0,256.0,3.0,7392.22,28.7143,212262.0,8.0,1.0,1.0,337.0,34.0,1375437229.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,337.0,34.0,1375437231.0,False
4.0,200.0,15.0,3731.06,29.1638,108812.0,7.0,7.0,1.0,462.0,27.0,1375437323.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,462.0,27.0,1375437325.0,False
4.0,212.0,2.0,3579.7,29.8134,106723.0,5.0,5.0,1.0,36.0,4.0,1375437418.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,36.0,4.0,1375437420.0,False
4.0,232.0,12.0,3496.65,22.9559,80268.8,7.0,7.0,1.0,30.0,3.0,1375437505.0,False
4.0,21.0,0.0,44.9726,4.2,188.885,5.0,5.0,0.0,30.0,3.0,1375437506.0,False
4.0,247.0,11.0,4267.35,22.0109,93928.1,5.0,5.0,1.0,162.0,12.0,1375437594.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,162.0,12.0,1375437596.0,False
4.0,64.0,4.0,554.883,8.75,4855.23,5.0,5.0,1.0,459.0,25.0,1375437677.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,459.0,25.0,1375437678.0,False
4.0,201.0,8.0,2505.39,23.9538,60013.7,5.0,5.0,1.0,43.0,10.0,1375437789.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,43.0,10.0,1375437791.0,False
4.0,382.0,24.0,5554.96,43.8979,243851.0,7.0,7.0,1.0,37.0,10.0,1375437899.0,False
4.0,26.0,0.0,127.438,5.81818,741.456,5.0,5.0,0.0,37.0,10.0,1375437901.0,False
4.0,440.0,24.0,6383.29,36.2895,231646.0,7.0,7.0,1.0,37.0,9.0,1375438007.0,True
4.0,21.0,0.0,44.9726,4.2,188.885,5.0,5.0,0.0,37.0,9.0,1375438008.0,False
4.0,372.0,15.0,5292.93,35.175,186179.0,7.0,7.0,1.0,37.0,9.0,1375438143.0,True
4.0,29.0,0.0,128.927,6.33333,816.54,5.0,5.0,0.0,37.0,9.0,1375438146.0,False
4.0,455.0,23.0,6542.02,35.8388,234458.0,7.0,7.0,1.0,256.0,19.0,1375438313.0,True
4.0,41.0,0.0,315.501,9.21429,2907.11,5.0,5.0,0.0,256.0,19.0,1375438315.0,False
4.0,102.0,0.0,1009.69,16.0811,16236.9,5.0,5.0,1.0,32.0,3.0,1375438439.0,True
4.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,32.0,3.0,1375438442.0,False
4.0,393.0,17.0,6032.11,38.4,231633.0,7.0,7.0,1.0,168.0,13.0,1375438581.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,168.0,13.0,1375438584.0,False
4.0,1536.0,75.0,33251.6,72.9491,2425670.0,7.0,7.0,1.0,38.0,4.0,1375438779.0,True
4.0,35.0,0.0,133.438,4.75,633.829,5.0,5.0,0.0,38.0,4.0,1375438782.0,False
4.0,43.0,0.0,201.183,4.36364,877.887,5.0,5.0,1.0,37.0,4.0,1375438900.0,True
4.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,37.0,3.0,1375438903.0,False
4.0,297.0,15.0,4228.65,33.6458,142277.0,261.0,189.0,1.0,36.0,4.0,1375439024.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,36.0,4.0,1375439026.0,False
4.0,332.0,16.0,5592.48,31.6364,176926.0,5.0,5.0,1.0,31.0,4.0,1375439156.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,31.0,4.0,1375439158.0,False
4.0,121.0,0.0,1607.63,19.8261,31873.1,7.0,7.0,1.0,31.0,4.0,1375439281.0,True
4.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,31.0,4.0,1375439283.0,False
4.0,241.0,7.0,1917.56,12.8736,24685.9,7.0,7.0,1.0,332.0,19.0,1375439533.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,332.0,19.0,1375439535.0,False
4.0,1909.0,35.0,32655.5,29.8919,976137.0,7.0,7.0,1.0,14.0,4.0,1375440068.0,True
4.0,62.0,0.0,1607.36,11.25,18082.8,5.0,5.0,0.0,14.0,4.0,1375440070.0,False
4.0,11.0,0.0,28.0735,1.2,33.6883,1.0,1.0,0.0,14.0,4.0,1375440072.0,False
4.0,126.0,6.0,1396.24,35.7,49845.8,1.0,1.0,1.0,343.0,21.0,1375444501.0,False
4.0,37.0,0.0,333.403,8.4,2800.59,1.0,1.0,0.0,343.0,21.0,1375444503.0,False
4.0,150.0,9.0,1958.92,40.6184,79568.2,1.0,1.0,1.0,343.0,22.0,1375444568.0,False
4.0,38.0,0.0,307.358,7.59259,2333.64,1.0,1.0,0.0,343.0,22.0,1375444570.0,False
4.0,913.0,45.0,22651.8,48.125,1090120.0,1.0,1.0,1.0,337.0,35.0,1375444745.0,False
4.0,35.0,0.0,133.438,4.75,633.829,1.0,1.0,0.0,337.0,35.0,1375444747.0,False
4.0,256.0,3.0,7392.22,28.7143,212262.0,1.0,1.0,1.0,337.0,35.0,1375444869.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,1.0,1.0,0.0,337.0,35.0,1375444870.0,False
4.0,200.0,15.0,3731.06,29.1638,108812.0,1.0,1.0,1.0,462.0,28.0,1375444973.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,1.0,1.0,0.0,462.0,28.0,1375444975.0,False
4.0,212.0,2.0,3579.7,29.8134,106723.0,1.0,1.0,1.0,36.0,5.0,1375445083.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,1.0,1.0,0.0,36.0,5.0,1375445085.0,False
4.0,232.0,12.0,3496.65,22.9559,80268.8,1.0,1.0,1.0,30.0,4.0,1375445180.0,False
4.0,21.0,0.0,44.9726,4.2,188.885,1.0,1.0,0.0,30.0,4.0,1375445181.0,False
4.0,247.0,11.0,4267.35,22.0109,93928.1,1.0,1.0,1.0,162.0,13.0,1375445283.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,1.0,1.0,0.0,162.0,13.0,1375445285.0,False
4.0,64.0,4.0,554.883,8.75,4855.23,1.0,1.0,1.0,459.0,26.0,1375445375.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,1.0,1.0,0.0,459.0,26.0,1375445376.0,False
4.0,201.0,8.0,2505.39,23.9538,60013.7,1.0,1.0,1.0,43.0,11.0,1375445478.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,1.0,1.0,0.0,43.0,11.0,1375445480.0,False
4.0,382.0,24.0,5554.96,43.8979,243851.0,1.0,1.0,1.0,37.0,11.0,1375445597.0,False
4.0,26.0,0.0,127.438,5.81818,741.456,1.0,1.0,0.0,37.0,11.0,1375445598.0,False
4.0,440.0,24.0,6383.29,36.2895,231646.0,1.0,1.0,1.0,37.0,10.0,1375445720.0,True
4.0,21.0,0.0,44.9726,4.2,188.885,1.0,1.0,0.0,37.0,10.0,1375445722.0,False
4.0,372.0,15.0,5292.93,35.175,186179.0,1.0,1.0,1.0,37.0,10.0,1375445832.0,True
4.0,29.0,0.0,128.927,6.33333,816.54,1.0,1.0,0.0,37.0,10.0,1375445834.0,False
4.0,455.0,23.0,6542.02,35.8388,234458.0,1.0,1.0,1.0,256.0,20.0,1375445950.0,True
4.0,41.0,0.0,315.501,9.21429,2907.11,1.0,1.0,0.0,256.0,20.0,1375445952.0,False
4.0,102.0,0.0,1009.69,16.0811,16236.9,1.0,1.0,1.0,32.0,4.0,1375446045.0,True
4.0,19.0,0.0,39.8631,3.5,139.521,1.0,1.0,0.0,32.0,4.0,1375446047.0,False
4.0,393.0,17.0,6032.11,38.4,231633.0,1.0,1.0,1.0,168.0,14.0,1375446167.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,1.0,1.0,0.0,168.0,14.0,1375446168.0,False
4.0,1536.0,75.0,33251.6,72.9491,2425670.0,1.0,1.0,1.0,38.0,5.0,1375446340.0,True
4.0,35.0,0.0,133.438,4.75,633.829,1.0,1.0,0.0,38.0,5.0,1375446342.0,False
4.0,43.0,0.0,201.183,4.36364,877.887,1.0,1.0,1.0,37.0,3.0,1375446435.0,True
4.0,19.0,0.0,39.8631,3.5,139.521,1.0,1.0,0.0,37.0,4.0,1375446437.0,False
4.0,297.0,15.0,4228.65,33.6458,142277.0,1.0,1.0,1.0,36.0,5.0,1375446537.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,1.0,1.0,0.0,36.0,5.0,1375446539.0,False
4.0,332.0,16.0,5592.48,31.6364,176926.0,1.0,1.0,1.0,31.0,3.0,1375446656.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,1.0,1.0,0.0,31.0,3.0,1375446657.0,False
4.0,121.0,0.0,1607.63,19.8261,31873.1,1.0,1.0,1.0,31.0,3.0,1375446763.0,True
4.0,19.0,0.0,39.8631,3.5,139.521,1.0,1.0,0.0,31.0,3.0,1375446764.0,False
4.0,241.0,7.0,1917.56,12.8736,24685.9,1.0,1.0,1.0,332.0,20.0,1375446990.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,1.0,1.0,0.0,332.0,20.0,1375446992.0,False
4.0,1909.0,35.0,32655.5,29.8919,976137.0,1.0,1.0,1.0,14.0,3.0,1375447553.0,True
4.0,62.0,0.0,1607.36,11.25,18082.8,1.0,1.0,0.0,14.0,3.0,1375447555.0,False
4.0,11.0,0.0,28.0735,1.2,33.6883,1.0,1.0,0.0,14.0,3.0,1375447557.0,False
4.0,1696.0,35.0,28008.9,28.8364,807675.0,232.0,409.0,1.0,14.0,5.0,1375451566.0,True
4.0,62.0,0.0,1607.36,11.25,18082.8,1.0,1.0,0.0,14.0,5.0,1375451568.0,False
4.0,11.0,0.0,28.0735,1.2,33.6883,1.0,1.0,0.0,14.0,5.0,1375451570.0,False
4.0,682.0,14.0,10436.1,13.8,144018.0,133.0,116.0,1.0,14.0,2.0,1375451804.0,False
4.0,23.0,0.0,144.555,6.33333,915.515,5.0,5.0,0.0,14.0,2.0,1375451806.0,False
4.0,11.0,0.0,28.0735,1.2,33.6883,1.0,1.0,0.0,14.0,2.0,1375451808.0,False
2.0,23.0,0.0,144.555,6.33333,915.515,5.0,5.0,0.0,17.0,3.0,1375710709.0,False
2.0,11.0,0.0,28.0735,1.2,33.6883,1.0,1.0,0.0,17.0,3.0,1375710709.0,False
2.0,672.0,14.0,10224.4,13.018,133101.0,116.0,133.0,1.0,17.0,3.0,1375710711.0,False
2.0,126.0,6.0,1396.24,35.7,49845.8,5.0,5.0,1.0,346.0,22.0,1375714649.0,False
2.0,37.0,0.0,333.403,8.4,2800.59,5.0,5.0,0.0,346.0,22.0,1375714650.0,False
2.0,150.0,9.0,1958.92,40.6184,79568.2,5.0,5.0,1.0,346.0,23.0,1375714698.0,False
2.0,38.0,0.0,307.358,7.59259,2333.64,5.0,5.0,0.0,346.0,23.0,1375714700.0,False
2.0,913.0,45.0,22651.8,48.125,1090120.0,5.0,5.0,1.0,340.0,36.0,1375714833.0,False
2.0,35.0,0.0,133.438,4.75,633.829,5.0,5.0,0.0,340.0,36.0,1375714834.0,False
2.0,256.0,3.0,7392.22,28.7143,212262.0,5.0,5.0,1.0,340.0,36.0,1375714926.0,False
2.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,340.0,36.0,1375714927.0,False
2.0,200.0,15.0,3731.06,29.1638,108812.0,5.0,5.0,1.0,465.0,29.0,1375715003.0,False
2.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,465.0,29.0,1375715005.0,False
2.0,212.0,2.0,3579.7,29.8134,106723.0,5.0,5.0,1.0,39.0,6.0,1375715083.0,False
2.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,39.0,6.0,1375715085.0,False
2.0,232.0,12.0,3496.65,22.9559,80268.8,5.0,5.0,1.0,33.0,5.0,1375715156.0,False
2.0,21.0,0.0,44.9726,4.2,188.885,5.0,5.0,0.0,33.0,5.0,1375715157.0,False
2.0,247.0,11.0,4267.35,22.0109,93928.1,5.0,5.0,1.0,165.0,14.0,1375715230.0,False
2.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,165.0,14.0,1375715231.0,False
2.0,64.0,4.0,554.883,8.75,4855.23,5.0,5.0,1.0,462.0,27.0,1375715297.0,False
2.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,462.0,27.0,1375715298.0,False
2.0,201.0,8.0,2505.39,23.9538,60013.7,5.0,5.0,1.0,46.0,12.0,1375715378.0,False
2.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,46.0,12.0,1375715379.0,False
2.0,382.0,24.0,5554.96,43.8979,243851.0,5.0,5.0,1.0,40.0,12.0,1375715494.0,False
2.0,26.0,0.0,127.438,5.81818,741.456,5.0,5.0,0.0,40.0,12.0,1375715495.0,False
2.0,440.0,24.0,6383.29,36.2895,231646.0,5.0,5.0,1.0,40.0,11.0,1375715592.0,True
2.0,21.0,0.0,44.9726,4.2,188.885,5.0,5.0,0.0,40.0,11.0,1375715593.0,False
2.0,372.0,15.0,5292.93,35.175,186179.0,5.0,5.0,1.0,40.0,11.0,1375715685.0,True
2.0,29.0,0.0,128.927,6.33333,816.54,5.0,5.0,0.0,40.0,11.0,1375715687.0,False
2.0,455.0,23.0,6542.02,35.8388,234458.0,5.0,5.0,1.0,259.0,21.0,1375715777.0,True
2.0,41.0,0.0,315.501,9.21429,2907.11,5.0,5.0,0.0,259.0,21.0,1375715779.0,False
2.0,102.0,0.0,1009.69,16.0811,16236.9,5.0,5.0,1.0,35.0,5.0,1375715853.0,True
2.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,35.0,5.0,1375715854.0,False
2.0,393.0,17.0,6032.11,38.4,231633.0,5.0,5.0,1.0,171.0,15.0,1375715947.0,False
2.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,171.0,15.0,1375715949.0,False
2.0,1536.0,75.0,33251.6,72.9491,2425670.0,5.0,5.0,1.0,41.0,6.0,1375716091.0,True
2.0,35.0,0.0,133.438,4.75,633.829,5.0,5.0,0.0,41.0,6.0,1375716093.0,False
2.0,43.0,0.0,201.183,4.36364,877.887,5.0,5.0,1.0,40.0,5.0,1375716163.0,True
2.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,40.0,5.0,1375716164.0,False
2.0,297.0,15.0,4228.65,33.6458,142277.0,5.0,5.0,1.0,39.0,6.0,1375716238.0,False
2.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,39.0,6.0,1375716239.0,False
2.0,332.0,16.0,5592.48,31.6364,176926.0,5.0,5.0,1.0,34.0,5.0,1375716319.0,False
2.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,34.0,5.0,1375716321.0,False
2.0,121.0,0.0,1607.63,19.8261,31873.1,5.0,5.0,1.0,34.0,5.0,1375716392.0,True
2.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,34.0,5.0,1375716394.0,False
2.0,241.0,7.0,1917.56,12.8736,24685.9,5.0,5.0,1.0,335.0,21.0,1375716575.0,False
2.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,335.0,21.0,1375716576.0,False
2.0,1642.0,33.0,27103.1,28.4957,772321.0,46.0,90.0,1.0,17.0,6.0,1375717028.0,True
2.0,62.0,0.0,1607.36,11.25,18082.8,5.0,5.0,0.0,17.0,6.0,1375717030.0,False
2.0,11.0,0.0,28.0735,1.2,33.6883,1.0,1.0,0.0,17.0,6.0,1375717031.0,False
2.0,672.0,14.0,10224.4,13.018,133101.0,1.0,1.0,1.0,17.0,4.0,1375717209.0,False
2.0,23.0,0.0,144.555,6.33333,915.515,1.0,1.0,0.0,17.0,4.0,1375717211.0,False
2.0,11.0,0.0,28.0735,1.2,33.6883,1.0,1.0,0.0,17.0,4.0,1375717212.0,False
3.0,900.0,48.0,22684.3,47.6523,1080960.0,314.0,365.0,1.0,341.0,37.0,1375787968.0,False
3.0,31.0,0.0,104.0,4.5,468.0,5.0,9.0,0.0,341.0,37.0,1375787969.0,False
2.0,26.0,0.0,127.438,5.81818,741.456,1.0,1.0,0.0,42.0,13.0,1375875845.0,False
2.0,382.0,24.0,5554.96,43.8979,243851.0,3.0,3.0,1.0,42.0,13.0,1375875849.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,53.0,7.0,1376914969.0,False
4.0,311.0,14.0,4394.31,33.8882,148915.0,83.0,70.0,1.0,53.0,7.0,1376914970.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,352.0,22.0,1377155905.0,False
4.0,256.0,7.0,1997.46,12.483,24934.2,32.0,8.0,1.0,352.0,22.0,1377155909.0,False
2.0,35.0,0.0,133.438,4.75,633.829,1.0,1.0,0.0,58.0,7.0,1377185610.0,False
2.0,1540.0,75.0,33447.6,72.7041,2431780.0,535.0,528.0,1.0,58.0,7.0,1377185611.0,True
2.0,11.0,0.0,28.0735,1.2,33.6883,1.0,1.0,0.0,34.0,5.0,1377187201.0,False
2.0,23.0,0.0,144.555,6.33333,915.515,1.0,1.0,0.0,34.0,5.0,1377187202.0,False
2.0,672.0,14.0,10224.4,13.018,133101.0,26.0,26.0,1.0,34.0,5.0,1377187204.0,False
4.0,35.0,0.0,133.438,4.75,633.829,5.0,5.0,0.0,59.0,8.0,1377260189.0,False
4.0,1540.0,75.0,33447.6,72.7041,2431780.0,7.0,7.0,1.0,59.0,8.0,1377260191.0,True
4.0,19.0,0.0,39.8631,3.5,139.521,5.0,5.0,0.0,358.0,37.0,1377267168.0,False
4.0,230.0,3.0,6585.62,27.037,178056.0,45.0,10.0,1.0,358.0,37.0,1377267170.0,False
4.0,145.0,5.0,2043.01,18.3077,37402.7,73.0,19.0,1.0,54.0,6.0,1377515903.0,False
4.0,21.0,0.0,44.9726,4.2,188.885,5.0,5.0,0.0,54.0,6.0,1377515928.0,False
4.0,9.0,0.0,51.8915,2.91667,151.35,15.0,0.0,0.0,0.0,0.0,1377602188.0,False
4.0,62.0,0.0,1607.36,11.25,18082.8,5.0,5.0,0.0,39.0,7.0,1377602284.0,False
4.0,13.0,0.0,44.3789,1.14286,50.7188,3.0,1.0,0.0,39.0,7.0,1377602284.0,False
4.0,1656.0,33.0,27422.4,29.6885,814129.0,164.0,153.0,1.0,39.0,7.0,1377602291.0,True
4.0,62.0,0.0,1607.36,11.25,18082.8,1.0,1.0,0.0,39.0,8.0,1377606026.0,False
4.0,13.0,0.0,44.3789,1.14286,50.7188,1.0,1.0,0.0,39.0,8.0,1377606026.0,False
4.0,9.0,0.0,51.8915,2.91667,151.35,0.0,0.0,0.0,0.0,1.0,1377606033.0,False
4.0,1659.0,33.0,27489.0,29.7461,817689.0,6.0,3.0,1.0,39.0,8.0,1377606039.0,True
3.0,695.0,14.0,10300.1,12.3481,127187.0,86.0,48.0,1.0,55.0,6.0,1378989258.0,False
3.0,23.0,0.0,144.555,6.33333,915.515,9.0,8.0,0.0,55.0,6.0,1378989258.0,False
3.0,12.0,0.0,28.0735,1.2,33.6883,7.0,4.0,0.0,55.0,6.0,1378989258.0,False
3.0,1499.0,75.0,32429.4,74.1111,2403380.0,243.0,201.0,1.0,80.0,9.0,1379077231.0,True
3.0,35.0,0.0,133.438,4.75,633.829,9.0,8.0,0.0,80.0,9.0,1379077232.0,False
3.0,311.0,14.0,4420.47,33.8882,149802.0,16.0,15.0,1.0,78.0,8.0,1379077493.0,False
3.0,19.0,0.0,39.8631,3.5,139.521,9.0,8.0,0.0,78.0,8.0,1379077493.0,False
3.0,43.0,0.0,201.183,4.36364,877.887,9.0,8.0,1.0,79.0,6.0,1379077749.0,True
3.0,19.0,0.0,39.8631,3.5,139.521,9.0,8.0,0.0,79.0,6.0,1379077749.0,False
3.0,121.0,0.0,1619.54,19.8261,32109.2,12.0,11.0,1.0,73.0,6.0,1379078079.0,True
3.0,19.0,0.0,39.8631,3.5,139.521,9.0,8.0,0.0,73.0,6.0,1379078079.0,False
3.0,311.0,16.0,5218.27,31.2527,163085.0,68.0,77.0,1.0,73.0,6.0,1379078553.0,False
3.0,19.0,0.0,39.8631,3.5,139.521,9.0,8.0,0.0,73.0,6.0,1379078553.0,False
3.0,695.0,14.0,10300.1,12.3481,127187.0,1.0,1.0,1.0,56.0,7.0,1379079927.0,False
3.0,23.0,0.0,144.555,6.33333,915.515,1.0,1.0,0.0,56.0,7.0,1379079928.0,False
3.0,12.0,0.0,28.0735,1.2,33.6883,1.0,1.0,0.0,56.0,7.0,1379079928.0,False
3.0,123.0,6.0,1416.42,36.6207,51870.3,23.0,21.0,1.0,388.0,23.0,1379315354.0,False
3.0,37.0,0.0,333.403,8.4,2800.59,9.0,8.0,0.0,388.0,23.0,1379315354.0,False
3.0,134.0,9.0,1823.51,39.9,72758.0,33.0,42.0,1.0,388.0,24.0,1379316087.0,False
3.0,38.0,0.0,307.358,7.59259,2333.64,9.0,8.0,0.0,388.0,24.0,1379316088.0,False
3.0,389.0,17.0,5986.42,38.427,230040.0,15.0,16.0,1.0,213.0,16.0,1379319671.0,False
3.0,19.0,0.0,39.8631,3.5,139.521,9.0,8.0,0.0,213.0,16.0,1379319672.0,False
3.0,143.0,5.0,1987.38,17.9804,35733.9,27.0,24.0,1.0,75.0,7.0,1379320587.0,False
3.0,21.0,0.0,44.9726,4.2,188.885,9.0,8.0,0.0,75.0,7.0,1379320587.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,9.0,8.0,0.0,507.0,30.0,1379329756.0,False
4.0,196.0,15.0,3738.09,29.0789,108700.0,40.0,36.0,1.0,507.0,30.0,1379329757.0,False
4.0,31.0,0.0,104.0,4.5,468.0,7.0,6.0,0.0,382.0,38.0,1379333375.0,False
4.0,889.0,48.0,22535.2,47.5217,1070910.0,52.0,56.0,1.0,382.0,38.0,1379333377.0,False
3.0,102.0,0.0,1009.69,16.0811,16236.9,9.0,8.0,1.0,77.0,6.0,1379333566.0,True
3.0,19.0,0.0,39.8631,3.5,139.521,9.0,8.0,0.0,77.0,6.0,1379333566.0,False
4.0,230.0,3.0,6696.89,27.037,181064.0,54.0,53.0,1.0,382.0,38.0,1379334034.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,9.0,8.0,0.0,382.0,38.0,1379334034.0,False
4.0,64.0,4.0,554.883,8.75,4855.23,9.0,8.0,1.0,504.0,28.0,1379334293.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,9.0,8.0,0.0,504.0,28.0,1379334293.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,1.0,1.0,0.0,504.0,29.0,1379334439.0,False
4.0,64.0,4.0,554.883,8.75,4855.23,1.0,1.0,1.0,504.0,29.0,1379334440.0,False
3.0,224.0,11.0,3915.03,20.843,81601.0,81.0,92.0,1.0,207.0,15.0,1379334578.0,False
3.0,19.0,0.0,39.8631,3.5,139.521,9.0,8.0,0.0,207.0,15.0,1379334578.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,9.0,8.0,0.0,88.0,13.0,1379334680.0,False
4.0,193.0,8.0,2428.16,23.5714,57235.3,25.0,25.0,1.0,88.0,13.0,1379334681.0,False
3.0,455.0,23.0,6542.02,35.8388,234458.0,13.0,12.0,1.0,301.0,22.0,1379334749.0,True
3.0,41.0,0.0,315.501,9.21429,2907.11,9.0,8.0,0.0,301.0,22.0,1379334750.0,False
3.0,372.0,15.0,5292.93,35.175,186179.0,13.0,12.0,1.0,82.0,12.0,1379335070.0,True
3.0,29.0,0.0,128.927,6.33333,816.54,9.0,8.0,0.0,82.0,12.0,1379335070.0,False
4.0,26.0,0.0,127.438,5.81818,741.456,9.0,8.0,0.0,82.0,14.0,1379335272.0,False
4.0,374.0,26.0,5466.31,43.5989,238325.0,37.0,36.0,1.0,82.0,14.0,1379335274.0,False
3.0,440.0,24.0,6383.29,36.2895,231646.0,13.0,12.0,1.0,82.0,12.0,1379335313.0,True
3.0,21.0,0.0,44.9726,4.2,188.885,9.0,8.0,0.0,82.0,12.0,1379335314.0,False
3.0,256.0,7.0,1997.46,12.483,24934.2,11.0,10.0,1.0,377.0,23.0,1379336007.0,False
3.0,19.0,0.0,39.8631,3.5,139.521,9.0,8.0,0.0,377.0,23.0,1379336007.0,False
4.0,212.0,2.0,3579.7,29.8134,106723.0,15.0,14.0,1.0,81.0,7.0,1379337210.0,False
4.0,19.0,0.0,39.8631,3.5,139.521,9.0,8.0,0.0,81.0,7.0,1379337210.0,False
3.0,123.0,6.0,1416.42,36.6207,51870.3,1.0,1.0,1.0,390.0,25.0,1379493753.0,False
3.0,37.0,0.0,333.403,8.4,2800.59,1.0,1.0,0.0,390.0,25.0,1379493754.0,False
1.0,123.0,6.0,1416.42,36.6207,51870.3,1.0,1.0,1.0,390.0,26.0,1379502860.0,False
1.0,37.0,0.0,333.403,8.4,2800.59,1.0,1.0,0.0,390.0,26.0,1379502862.0,False
1.0,134.0,9.0,1823.51,39.9,72758.0,1.0,1.0,1.0,390.0,26.0,1379502898.0,False
1.0,38.0,0.0,307.358,7.59259,2333.64,1.0,1.0,0.0,390.0,26.0,1379502899.0,False
1.0,123.0,6.0,1416.42,36.6207,51870.3,1.0,1.0,1.0,390.0,27.0,1379503283.0,False
1.0,37.0,0.0,333.403,8.4,2800.59,1.0,1.0,0.0,390.0,27.0,1379503284.0,False
1.0,134.0,9.0,1823.51,39.9,72758.0,1.0,1.0,1.0,390.0,27.0,1379503316.0,False
1.0,38.0,0.0,307.358,7.59259,2333.64,1.0,1.0,0.0,390.0,27.0,1379503317.0,False
1.0,123.0,6.0,1416.42,36.6207,51870.3,1.0,1.0,1.0,390.0,24.0,1379504068.0,False
1.0,37.0,0.0,333.403,8.4,2800.59,1.0,1.0,0.0,390.0,24.0,1379504069.0,False
1.0,134.0,9.0,1823.51,39.9,72758.0,1.0,1.0,1.0,390.0,25.0,1379504101.0,False
1.0,38.0,0.0,307.358,7.59259,2333.64,1.0,1.0,0.0,390.0,25.0,1379504102.0,False
1.0,889.0,48.0,22535.2,47.5217,1070910.0,1.0,1.0,1.0,384.0,39.0,1379504189.0,False
1.0,31.0,0.0,104.0,4.5,468.0,1.0,1.0,0.0,384.0,39.0,1379504190.0,False
1.0,230.0,3.0,6696.89,27.037,181064.0,1.0,1.0,1.0,384.0,39.0,1379504255.0,False
1.0,19.0,0.0,39.8631,3.5,139.521,1.0,1.0,0.0,384.0,39.0,1379504256.0,False
1.0,196.0,15.0,3738.09,29.0789,108700.0,1.0,1.0,1.0,509.0,31.0,1379504311.0,False
1.0,19.0,0.0,39.8631,3.5,139.521,1.0,1.0,0.0,509.0,31.0,1379504311.0,False
1.0,212.0,2.0,3579.7,29.8134,106723.0,1.0,1.0,1.0,83.0,8.0,1379504371.0,False
