@relation all_src_data

@attribute author NUMERIC
@attribute sloc NUMERIC
@attribute McCab NUMERIC
@attribute Hv NUMERIC
@attribute Hd NUMERIC
@attribute He NUMERIC
@attribute loc_add NUMERIC
@attribute loc_remove NUMERIC
@attribute nfunctions NUMERIC
@attribute commit_age NUMERIC
@attribute num_commits NUMERIC
@attribute commitdate NUMERIC
@attribute bug {False,True}

@data
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1361894568,False
7,8,0,18.0947,2.0,36.1895,1,1,0,207,53,1361894569,False
7,1101,40,34158.1,146.674,5010110.0,1,1,2,77,7,1361894710,True
7,97,0,1865.84,7.81609,14583.6,1,1,0,77,6,1361894711,True
7,17,0,218.261,6.0,1309.57,1,1,0,207,40,1361894718,False
7,12,0,41.209,1.14286,47.096,1,1,0,83,5,1361894720,False
7,8,0,18.0947,2.0,36.1895,1,1,0,207,55,1361894721,False
7,536,40,19046.0,61.9972,1180800.0,1,1,1,208,8,1361894864,False
7,21,0,44.9726,4.2,188.885,1,1,0,208,8,1361894865,False
7,17,0,218.261,6.0,1309.57,1,1,0,207,42,1361894867,False
7,10,0,20.6797,1.25,25.8496,1,1,0,208,7,1361894868,False
7,8,0,18.0947,2.0,36.1895,1,1,0,207,59,1361894869,False
7,129,2,1168.24,15.8571,18525.0,1,1,1,0,0,1361894982,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1361894984,False
7,17,0,218.261,6.0,1309.57,1,1,0,207,39,1361894985,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1361894987,False
7,8,0,18.0947,2.0,36.1895,1,1,0,207,54,1361894988,False
7,541,42,8397.67,49.6197,416690.0,1,1,1,0,0,1361895105,False
7,32,0,218.261,6.75,1473.26,1,1,0,0,0,1361895107,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1361895108,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1361895110,False
7,8,0,18.0947,2.0,36.1895,1,1,0,207,57,1361895111,False
7,34,0,71.6992,3.21429,230.462,1,1,1,0,0,1361949393,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1361949396,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1361949397,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1361949399,False
7,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1361949401,False
7,24,0,31.6992,2.4,76.0782,1,1,0,208,7,1361951109,False
7,193,0,2607.16,4.85714,12663.4,3,1,0,208,7,1361951112,False
7,1008,78,22337.1,62.9881,1406970.0,101,60,1,0,0,1361973408,True
7,26,0,66.6079,3.85714,256.916,1,1,0,0,0,1361973410,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1361973411,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1361973412,False
7,8,0,18.0947,2.0,36.1895,1,1,0,208,60,1361973414,False
7,17,0,218.261,6.0,1309.57,28,0,0,210,44,1362139624,False
7,10,0,20.6797,1.25,25.8496,23,0,0,0,0,1362139625,False
7,8,0,18.0947,2.0,36.1895,19,0,0,210,62,1362139626,False
7,89,6,1802.32,27.0833,48812.9,189,0,1,0,0,1362140492,False
7,21,0,44.9726,4.2,188.885,92,0,0,0,0,1362140493,False
7,17,0,218.261,6.0,1309.57,3,3,0,210,43,1362140529,False
7,10,0,20.6797,1.25,25.8496,7,7,0,0,0,1362140529,False
7,8,0,18.0947,2.0,36.1895,3,3,0,210,61,1362140529,False
7,656,46,10226.6,55.9167,571835.0,440,316,1,0,0,1362153120,False
7,32,0,218.261,6.75,1473.26,7,7,0,0,0,1362153120,False
7,57,0,202.047,3.4,686.958,6,1,1,214,7,1362469313,False
7,140,0,1151.29,11.2258,12924.1,4,1,0,214,7,1362469314,True
7,189,0,2395.69,6.52885,15641.1,13,1,0,214,7,1362469314,False
7,24,0,31.6992,2.4,76.0782,2,1,0,214,8,1362469314,False
7,193,0,2607.16,4.85714,12663.4,1,1,0,214,8,1362469314,False
7,21,0,44.9726,4.2,188.885,1,1,0,214,7,1362469317,False
7,17,0,218.261,6.0,1309.57,1,1,0,214,45,1362469337,False
7,11,0,28.0735,1.2,33.6883,1,1,0,214,7,1362469338,False
7,8,0,18.0947,2.0,36.1895,1,1,0,214,63,1362469338,False
7,32,0,218.261,6.75,1473.26,1,1,0,0,0,1362484744,False
7,656,46,10226.6,55.9167,571835.0,4,4,1,0,0,1362484747,False
7,17,0,218.261,6.0,1309.57,1,1,0,215,46,1362583185,False
7,12,0,41.209,1.14286,47.096,1,1,0,91,6,1362583187,False
7,99,0,1920.57,7.86517,15105.6,9,7,0,85,7,1362583192,True
7,1107,40,34454.6,151.928,5234620.0,432,348,2,85,8,1362583193,True
7,8,0,18.0947,2.0,36.1895,1,1,0,215,64,1362583193,False
7,57,0,202.047,3.4,686.958,1,1,1,215,8,1362585539,False
7,189,0,2395.69,6.52885,15641.1,1,1,0,215,8,1362585540,False
7,206,0,2839.58,4.86702,13820.3,19,2,0,215,9,1362585540,False
7,17,0,218.261,6.0,1309.57,1,1,0,215,47,1362585540,False
7,140,0,1151.29,11.2258,12924.1,1,1,0,215,8,1362585541,True
7,24,0,31.6992,2.4,76.0782,1,1,0,215,9,1362585541,False
7,11,0,28.0735,1.2,33.6883,1,1,0,215,8,1362585541,False
7,8,0,18.0947,2.0,36.1895,1,1,0,215,65,1362585543,False
7,21,0,44.9726,4.2,188.885,1,1,0,215,8,1362585544,False
7,17,0,218.261,6.0,1309.57,28,0,0,223,49,1363253534,False
7,10,0,20.6797,1.25,25.8496,23,0,0,0,0,1363253535,False
7,8,0,18.0947,2.0,36.1895,19,0,0,223,67,1363253536,False
7,683,21,33637.2,65.485,2202730.0,833,0,1,0,0,1363269218,False
7,48,0,432.385,4.25806,1841.12,149,0,0,0,0,1363269219,False
7,17,0,218.261,6.0,1309.57,3,3,0,223,48,1363269285,False
7,11,0,28.0735,1.2,33.6883,8,7,0,0,0,1363269285,False
7,8,0,18.0947,2.0,36.1895,3,3,0,223,66,1363269286,False
7,148,0,1328.41,12.871,17097.9,17,2,0,223,9,1363274555,True
7,191,0,2455.89,6.51572,16001.9,5,1,0,223,9,1363274557,False
7,24,0,31.6992,2.4,76.0782,2,1,0,223,10,1363274557,False
7,207,0,2857.57,4.86772,13909.9,2,1,0,223,10,1363274558,False
7,61,0,222.972,3.375,752.529,6,1,1,223,9,1363274558,False
7,21,0,44.9726,4.2,188.885,1,1,0,223,9,1363274559,False
7,48,0,432.385,4.25806,1841.12,1,1,0,0,0,1363340794,False
7,691,23,34034.9,66.0549,2248170.0,42,36,1,0,0,1363340795,False
7,149,0,1338.83,12.9677,17361.6,3,1,0,224,10,1363349531,True
7,192,0,2473.54,6.51875,16124.4,2,1,0,224,10,1363349532,False
7,691,23,34034.9,66.0549,2248170.0,5,5,1,0,0,1363357798,False
7,220,1,4362.54,29.5309,128830.0,1,1,1,242,8,1363600897,False
7,30,0,93.7654,4.33333,406.317,1,1,0,242,8,1363600898,False
7,17,0,218.261,6.0,1309.57,1,1,0,227,50,1363600900,False
7,10,0,20.6797,1.25,25.8496,1,1,0,286,9,1363600901,False
7,8,0,18.0947,2.0,36.1895,1,1,0,227,68,1363600902,False
7,34,0,71.6992,3.21429,230.462,1,1,1,0,0,1363604730,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1363604731,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1363604733,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1363604734,False
7,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1363604735,False
7,153,2,2865.89,27.3684,78434.9,15,3,1,0,0,1363692125,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1363692125,False
7,34,0,71.6992,3.21429,230.462,1,1,1,0,0,1363792958,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1363792961,False
7,207,0,2857.57,4.86772,13909.9,1,1,0,229,11,1363794531,False
7,61,0,222.972,3.375,752.529,1,1,1,229,10,1363794531,False
7,149,0,1338.83,12.9677,17361.6,1,1,0,229,11,1363794532,True
7,192,0,2473.54,6.51875,16124.4,1,1,0,229,11,1363794532,False
7,24,0,31.6992,2.4,76.0782,1,1,0,229,11,1363794532,False
7,21,0,44.9726,4.2,188.885,1,1,0,229,10,1363794536,False
7,657,46,10312.6,56.0,577508.0,3,2,1,0,0,1363866092,False
7,32,0,218.261,6.75,1473.26,1,1,0,0,0,1363866092,False
7,691,51,10767.4,56.2414,605576.0,198,158,1,0,0,1363877160,False
7,32,0,218.261,6.75,1473.26,4,4,0,0,0,1363877163,False
7,716,53,11255.6,57.095,642636.0,96,61,1,0,0,1363881416,False
7,39,0,267.189,6.525,1743.41,17,4,0,0,0,1363881417,False
7,716,53,11255.6,57.095,642636.0,6,6,1,0,0,1364220101,False
7,39,0,267.189,6.525,1743.41,1,1,0,0,0,1364220101,False
7,11,0,28.0735,1.2,33.6883,1,0,0,0,0,1364286760,False
7,48,0,432.385,4.25806,1841.12,1,1,0,0,0,1364313240,False
7,715,27,34979.9,67.3945,2357460.0,42,14,1,0,0,1364313242,False
7,11,0,28.0735,1.2,33.6883,1,1,0,0,0,1364313243,False
7,17,0,218.261,6.0,1309.57,1,1,0,235,51,1364313244,False
7,8,0,18.0947,2.0,36.1895,1,1,0,235,69,1364313244,False
7,1107,40,34526.4,152.068,5250350.0,5,5,2,107,9,1364465075,True
7,99,0,1920.57,7.86517,15105.6,1,1,0,107,8,1364465076,True
7,17,0,218.261,6.0,1309.57,1,1,0,237,53,1364465084,False
7,12,0,41.209,1.14286,47.096,1,1,0,113,7,1364465086,False
7,8,0,18.0947,2.0,36.1895,1,1,0,237,71,1364465087,False
7,61,0,222.972,3.375,752.529,1,1,1,237,11,1364471026,False
7,192,0,2473.54,6.51875,16124.4,1,1,0,237,12,1364471027,False
7,207,0,2857.57,4.86772,13909.9,1,1,0,237,12,1364471027,False
7,24,0,31.6992,2.4,76.0782,1,1,0,237,12,1364471028,False
7,17,0,218.261,6.0,1309.57,1,1,0,237,52,1364471028,False
7,149,0,1338.83,12.9677,17361.6,1,1,0,237,12,1364471029,True
7,11,0,28.0735,1.2,33.6883,1,1,0,237,9,1364471030,False
7,8,0,18.0947,2.0,36.1895,1,1,0,237,70,1364471033,False
7,21,0,44.9726,4.2,188.885,1,1,0,237,11,1364471034,False
7,1307,57,39779.5,161.896,6440160.0,616,386,2,119,10,1365523311,True
7,106,0,2159.66,7.91837,17101.0,20,7,0,119,9,1365523311,True
7,21,0,44.9726,4.2,188.885,1,1,0,252,10,1365691839,False
7,449,32,13287.8,57.3395,761914.0,103,265,1,252,10,1365691841,False
7,21,0,44.9726,4.2,188.885,1,1,0,256,11,1366034108,False
7,651,54,25006.7,89.8295,2246340.0,213,4,1,256,11,1366034109,False
7,220,1,4362.54,29.5309,128830.0,1,1,1,271,9,1366109034,False
7,30,0,93.7654,4.33333,406.317,1,1,0,271,9,1366109036,False
7,17,0,218.261,6.0,1309.57,1,1,0,256,56,1366109037,False
7,10,0,20.6797,1.25,25.8496,1,1,0,315,10,1366109038,False
7,8,0,18.0947,2.0,36.1895,1,1,0,256,76,1366109040,False
7,715,27,34979.9,67.3945,2357460.0,2,2,1,0,0,1366109179,False
7,48,0,432.385,4.25806,1841.12,1,1,0,0,0,1366109180,False
7,17,0,218.261,6.0,1309.57,1,1,0,256,58,1366109184,False
7,11,0,28.0735,1.2,33.6883,1,1,0,0,0,1366109185,False
7,8,0,18.0947,2.0,36.1895,1,1,0,256,78,1366109187,False
7,153,2,2865.89,27.3684,78434.9,1,1,1,0,0,1366109311,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1366109313,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1366109314,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1366109316,False
7,8,0,18.0947,2.0,36.1895,1,1,0,256,75,1366109317,False
7,1008,78,22337.1,62.9881,1406970.0,1,1,1,0,0,1366109441,True
7,26,0,66.6079,3.85714,256.916,1,1,0,0,0,1366109443,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1366109444,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1366109445,False
7,8,0,18.0947,2.0,36.1895,1,1,0,256,72,1366109447,False
7,1307,57,39779.5,161.896,6440160.0,1,1,2,126,11,1366109579,True
7,106,0,2159.66,7.91837,17101.0,1,1,0,126,10,1366109581,True
7,17,0,218.261,6.0,1309.57,1,1,0,256,55,1366109587,False
7,12,0,41.209,1.14286,47.096,1,1,0,132,8,1366109589,False
7,8,0,18.0947,2.0,36.1895,1,1,0,256,74,1366109590,False
7,129,2,1168.24,15.8571,18525.0,1,1,1,0,0,1366109713,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1366109714,False
7,17,0,218.261,6.0,1309.57,1,1,0,256,54,1366109716,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1366109718,False
7,8,0,18.0947,2.0,36.1895,1,1,0,256,73,1366109719,False
7,89,6,1802.32,27.0833,48812.9,1,1,1,0,0,1366109830,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1366109831,False
7,17,0,218.261,6.0,1309.57,1,1,0,256,57,1366109833,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1366109834,False
7,8,0,18.0947,2.0,36.1895,1,1,0,256,77,1366109836,False
7,716,53,11255.6,57.095,642636.0,1,1,1,0,0,1366110005,False
7,39,0,267.189,6.525,1743.41,1,1,0,0,0,1366110006,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1366110011,False
7,11,0,28.0735,1.2,33.6883,2,2,0,0,0,1366110012,False
7,8,0,18.0947,2.0,36.1895,1,1,0,256,79,1366110014,False
7,34,0,71.6992,3.21429,230.462,1,1,1,0,0,1366110712,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1366110713,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1366110715,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1366110716,False
7,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1366110718,False
7,153,0,1380.51,13.3548,18436.4,14,2,0,256,13,1366115724,True
7,196,0,2544.32,6.53049,16615.7,9,1,0,256,13,1366115725,False
7,24,0,31.6992,2.4,76.0782,1,1,0,256,13,1366115725,False
7,239,0,3440.88,4.88688,16815.2,33,1,0,256,13,1366115725,False
7,21,0,44.9726,4.2,188.885,1,1,0,258,12,1366188850,False
7,939,98,37332.4,110.237,4115410.0,643,301,1,258,12,1366188853,True
7,39,0,267.189,6.525,1743.41,1,1,0,0,0,1366198859,False
7,716,53,11255.6,57.095,642636.0,1,1,1,0,0,1366198862,False
7,8,0,18.0947,2.0,36.1895,1,1,0,257,80,1366198862,False
7,11,0,28.0735,1.2,33.6883,1,1,0,0,0,1366198863,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1366198864,False
7,39,0,267.189,6.525,1743.41,7,7,0,0,0,1366291151,False
7,1023,88,18321.0,87.4419,1602020.0,532,185,1,0,0,1366291152,False
7,17,0,218.261,6.0,1309.57,1,1,0,258,59,1366293550,False
7,715,27,34979.9,67.3945,2357460.0,1,1,1,0,0,1366293551,False
7,48,0,432.385,4.25806,1841.12,1,1,0,0,0,1366293551,False
7,11,0,28.0735,1.2,33.6883,1,1,0,0,0,1366293551,False
7,8,0,18.0947,2.0,36.1895,1,1,0,258,81,1366293554,False
7,17,0,218.261,6.0,1309.57,1,1,0,258,60,1366296097,False
7,12,0,41.209,1.14286,47.096,1,1,0,134,9,1366296097,False
7,1307,57,39779.5,161.896,6440160.0,1,1,2,128,12,1366296099,True
7,106,0,2159.66,7.91837,17101.0,1,1,0,128,11,1366296099,True
7,8,0,18.0947,2.0,36.1895,1,1,0,258,82,1366296099,False
7,8,0,18.0947,2.0,36.1895,1,1,0,259,83,1366353869,False
7,21,0,44.9726,4.2,188.885,1,1,0,259,12,1366353871,False
7,153,0,1380.51,13.3548,18436.4,1,1,0,259,14,1366353872,True
7,196,0,2544.32,6.53049,16615.7,1,1,0,259,14,1366353872,False
7,61,0,222.972,3.375,752.529,1,1,1,259,12,1366353872,False
7,239,0,3440.88,4.88688,16815.2,1,1,0,259,14,1366353874,False
7,11,0,28.0735,1.2,33.6883,1,1,0,259,10,1366353874,False
7,24,0,31.6992,2.4,76.0782,1,1,0,259,14,1366353875,False
7,17,0,218.261,6.0,1309.57,1,1,0,259,61,1366353876,False
7,106,0,2159.66,7.91837,17101.0,1,1,0,139,12,1367238533,True
7,1311,57,39902.9,161.671,6451140.0,10,7,2,139,13,1367238534,True
7,221,0,4372.32,29.1707,127544.0,6,5,1,284,10,1367244479,False
7,30,0,93.7654,4.33333,406.317,1,1,0,284,10,1367244481,False
7,39,0,267.189,6.525,1743.41,1,1,0,0,0,1367323637,False
7,1023,88,18493.5,87.7778,1623320.0,15,15,1,0,0,1367323638,False
7,1032,89,18950.6,88.5138,1677390.0,13,2,1,0,0,1368440774,False
7,1055,91,19636.2,89.3694,1754870.0,271,245,1,0,0,1368530146,False
7,39,0,267.189,6.525,1743.41,3,3,0,0,0,1368530146,False
7,129,2,1185.18,15.6279,18521.9,2,2,1,0,0,1368546287,False
7,1058,91,19818.0,89.3274,1770290.0,7,4,1,0,0,1368785939,False
7,50,0,475.686,4.45455,2118.97,3,1,0,0,0,1369310917,False
7,779,33,36847.7,68.6473,2529500.0,133,55,1,0,0,1369310919,False
7,1055,91,19668.1,89.009,1750640.0,2,5,1,0,0,1369385254,False
7,39,0,267.189,6.525,1743.41,1,1,0,0,0,1369385254,False
7,109,0,2206.43,7.84158,17301.9,8,1,0,167,13,1369656514,True
7,1324,59,40366.7,159.676,6445570.0,19,2,2,167,14,1369656526,True
7,1324,59,40366.7,159.676,6445570.0,2,2,2,167,15,1369658600,True
7,106,0,2159.66,7.91837,17101.0,1,8,0,168,14,1369746015,True
7,1322,59,40271.0,161.485,6503180.0,4,1,2,168,16,1369746016,True
7,221,0,4372.32,29.1707,127544.0,1,1,1,328,11,1371040157,False
7,30,0,93.7654,4.33333,406.317,1,1,0,328,11,1371040158,False
7,17,0,218.261,6.0,1309.57,1,1,0,313,64,1371040160,False
7,10,0,20.6797,1.25,25.8496,1,1,0,372,11,1371040161,False
7,8,0,18.0947,2.0,36.1895,1,1,0,313,88,1371040162,False
7,779,33,36847.7,68.6473,2529500.0,1,1,1,0,0,1371040320,False
7,50,0,475.686,4.45455,2118.97,1,1,0,0,0,1371040321,False
7,17,0,218.261,6.0,1309.57,1,1,0,313,66,1371040323,False
7,11,0,28.0735,1.2,33.6883,1,1,0,0,0,1371040324,False
7,8,0,18.0947,2.0,36.1895,1,1,0,313,91,1371040325,False
7,153,2,2865.89,27.3684,78434.9,1,1,1,0,0,1371040446,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1371040448,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1371040449,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1371040451,False
7,8,0,18.0947,2.0,36.1895,1,1,0,313,87,1371040452,False
7,1008,78,22337.1,62.9881,1406970.0,1,1,1,0,0,1371040582,True
7,26,0,66.6079,3.85714,256.916,1,1,0,0,0,1371040583,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1371040585,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1371040586,False
7,8,0,18.0947,2.0,36.1895,1,1,0,313,85,1371040587,False
7,1322,59,40271.0,161.485,6503180.0,1,1,2,183,17,1371040721,True
7,106,0,2159.66,7.91837,17101.0,1,1,0,183,15,1371040723,True
7,17,0,218.261,6.0,1309.57,1,1,0,313,62,1371040724,False
7,12,0,41.209,1.14286,47.096,1,1,0,189,10,1371040726,False
7,8,0,18.0947,2.0,36.1895,1,1,0,313,84,1371040727,False
7,933,98,35663.5,107.9,3848110.0,20,26,1,314,13,1371040862,True
7,21,0,44.9726,4.2,188.885,1,1,0,314,13,1371040863,False
7,17,0,218.261,6.0,1309.57,1,1,0,313,67,1371040865,False
7,10,0,20.6797,1.25,25.8496,1,1,0,314,8,1371040866,False
7,8,0,18.0947,2.0,36.1895,1,1,0,313,92,1371040867,False
7,129,2,1185.18,15.6279,18521.9,1,1,1,0,0,1371040982,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1371040983,False
7,17,0,218.261,6.0,1309.57,1,1,0,313,63,1371040985,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1371040986,False
7,8,0,18.0947,2.0,36.1895,1,1,0,313,86,1371040987,False
7,89,6,1802.32,27.0833,48812.9,1,1,1,0,0,1371041099,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1371041101,False
7,17,0,218.261,6.0,1309.57,1,1,0,313,65,1371041102,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1371041104,False
7,8,0,18.0947,2.0,36.1895,1,1,0,313,90,1371041105,False
7,1055,91,19668.1,89.009,1750640.0,1,1,1,0,0,1371041250,False
7,39,0,267.189,6.525,1743.41,1,1,0,0,0,1371041252,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1371041253,False
7,11,0,28.0735,1.2,33.6883,1,1,0,0,0,1371041255,False
7,8,0,18.0947,2.0,36.1895,1,1,0,313,89,1371041256,False
7,34,0,71.6992,3.21429,230.462,1,1,1,0,0,1371041781,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1371041782,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1371041784,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1371041785,False
7,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1371041786,False
7,21,0,44.9726,4.2,188.885,1,1,0,329,14,1372347509,False
7,934,98,35813.7,108.309,3878960.0,3,2,1,329,14,1372347512,True
7,934,98,35907.9,108.055,3880020.0,3,2,1,344,15,1373612559,True
7,831,41,38324.0,71.285,2731930.0,61,1,1,0,0,1373626811,False
7,833,41,38429.5,71.4879,2747240.0,3,1,1,0,0,1373634609,False
7,1008,78,22337.1,62.9881,1406970.0,5,5,1,0,0,1373979371,False
7,26,0,66.6079,3.85714,256.916,1,1,0,0,0,1373979371,False
7,106,0,2159.66,7.91837,17101.0,1,1,0,217,16,1373979817,True
7,1322,59,40346.1,160.942,6493370.0,3,3,2,217,18,1373979818,True
7,197,0,2562.06,6.53333,16738.8,2,1,0,347,15,1373982485,False
7,153,0,1380.51,13.3548,18436.4,1,1,0,347,15,1373982486,True
7,1326,59,40534.4,160.917,6522670.0,6,2,2,219,19,1374143304,True
7,106,0,2159.66,7.91837,17101.0,6,6,0,223,17,1374492405,True
7,1360,62,41124.2,160.908,6617200.0,170,100,2,223,20,1374492406,True
7,26,0,66.6079,3.85714,256.916,1,1,0,0,0,1374592889,False
7,1149,78,29885.4,72.5833,2169190.0,153,7,1,0,0,1374592890,False
7,34,0,71.6992,3.21429,230.462,1,1,1,0,0,1374594419,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1374594423,False
7,134,6,1512.55,36.0,54451.9,1,1,1,0,0,1374644978,False
7,32,0,297.619,8.26087,2458.59,1,1,0,0,0,1374644980,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1374644981,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1374644983,False
7,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1374644984,False
7,151,9,1839.85,39.875,73363.9,1,1,1,260,3,1374645077,False
7,37,0,294.686,7.5,2210.14,1,1,0,260,3,1374645078,False
7,17,0,218.261,6.0,1309.57,1,1,0,355,75,1374645080,False
7,10,0,20.6797,1.25,25.8496,1,1,0,273,4,1374645081,False
7,8,0,18.0947,2.0,36.1895,1,1,0,355,102,1374645082,False
7,221,0,4372.32,29.1707,127544.0,1,1,1,370,12,1374645201,False
7,30,0,93.7654,4.33333,406.317,1,1,0,370,12,1374645202,False
7,17,0,218.261,6.0,1309.57,1,1,0,355,73,1374645203,False
7,10,0,20.6797,1.25,25.8496,1,1,0,414,12,1374645205,False
7,8,0,18.0947,2.0,36.1895,1,1,0,355,99,1374645206,False
7,833,41,38429.5,71.4879,2747240.0,1,1,1,0,0,1374645359,False
7,50,0,475.686,4.45455,2118.97,1,1,0,0,0,1374645361,False
7,17,0,218.261,6.0,1309.57,1,1,0,355,80,1374645363,False
7,11,0,28.0735,1.2,33.6883,1,1,0,0,0,1374645365,False
7,8,0,18.0947,2.0,36.1895,1,1,0,355,108,1374645366,False
7,153,2,2865.89,27.3684,78434.9,1,1,1,0,0,1374645494,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1374645495,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1374645497,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1374645498,False
7,8,0,18.0947,2.0,36.1895,1,1,0,355,98,1374645499,False
7,1149,78,29885.4,72.5833,2169190.0,1,1,1,0,0,1374645632,False
7,26,0,66.6079,3.85714,256.916,1,1,0,0,0,1374645634,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1374645635,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1374645636,False
7,8,0,18.0947,2.0,36.1895,1,1,0,355,110,1374645638,False
7,34,0,71.6992,3.21429,230.462,1,1,1,0,0,1374645830,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1374645831,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1374645832,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1374645834,False
7,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1374645835,False
7,1360,62,41124.2,160.908,6617200.0,1,1,2,225,21,1374645992,True
7,106,0,2159.66,7.91837,17101.0,1,1,0,225,18,1374645994,True
7,17,0,218.261,6.0,1309.57,1,1,0,355,69,1374645996,False
7,12,0,41.209,1.14286,47.096,1,1,0,231,11,1374645998,False
7,8,0,18.0947,2.0,36.1895,1,1,0,355,94,1374645999,False
7,934,98,35907.9,108.055,3880020.0,1,1,1,356,16,1374646136,True
7,21,0,44.9726,4.2,188.885,1,1,0,356,15,1374646138,False
7,17,0,218.261,6.0,1309.57,1,1,0,355,82,1374646139,False
7,10,0,20.6797,1.25,25.8496,1,1,0,356,9,1374646141,False
7,8,0,18.0947,2.0,36.1895,1,1,0,355,112,1374646143,False
7,129,2,1185.18,15.6279,18521.9,1,1,1,0,0,1374646259,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1374646260,False
7,17,0,218.261,6.0,1309.57,1,1,0,355,68,1374646262,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1374646263,False
7,8,0,18.0947,2.0,36.1895,1,1,0,355,93,1374646264,False
7,89,6,1802.32,27.0833,48812.9,1,1,1,0,0,1374646373,False
7,21,0,44.9726,4.2,188.885,1,1,0,0,0,1374646374,False
7,17,0,218.261,6.0,1309.57,1,1,0,355,77,1374646376,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1374646377,False
7,8,0,18.0947,2.0,36.1895,1,1,0,355,105,1374646379,False
7,1055,91,19668.1,89.009,1750640.0,1,1,1,0,0,1374646504,False
7,39,0,267.189,6.525,1743.41,1,1,0,0,0,1374646505,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1374646507,False
7,11,0,28.0735,1.2,33.6883,1,1,0,0,0,1374646508,False
7,8,0,18.0947,2.0,36.1895,1,1,0,355,101,1374646510,False
7,134,6,1512.55,36.0,54451.9,1,1,1,0,0,1374651081,False
7,32,0,297.619,8.26087,2458.59,1,1,0,0,0,1374651082,False
7,17,0,218.261,6.0,1309.57,1,1,0,0,0,1374651084,False
7,10,0,20.6797,1.25,25.8496,1,1,0,0,0,1374651088,False
7,8,0,18.0947,2.0,36.1895,1,1,0,0,0,1374651089,False
